time,utc_time,current_raw,voltage,flux,temp,das_temp,gal_in,gal_out,current_cal,power,in_rate,out_rate,power_to_flowrate,pump_voltage,vdrop,pump_power,power_loss,Timestamp,W/m^2 Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,Wind Direction,m/s Wind Speed,m/s Gust Speed,C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,X-axis Level (deg),Y-axis Level (deg),mm/h Max Precip Rate,C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,C Logger Temperature
2019-07-02 07:30:00+00:00,7/2/2019 7:30,0.765,1.6019999999999999,0.8,22.87,22.37,10639.0,8391.0,0.3390000000000002,0.5430780000000003,0.0,0.0,inf,1.0940593499999995,0.5079406500000003,0.37088611965000007,0.17219188035000021,7/2/2019 2:30,0,0.0,0,0,6,0.78,1.3,23.2,2.83,96.78,-0.3,0.9,0.0,23.3,0.0,100,6640,96.77,23.0
2019-07-02 07:45:00+00:00,7/2/2019 7:45,0.585,2.403,0.8,22.87,22.25,10639.0,8391.0,0.15900000000000014,0.38207700000000033,0.0,0.0,inf,2.1647623499999997,0.23823765000000022,0.3441972136500003,0.037879786350000055,7/2/2019 2:45,0,0.0,0,0,10,0.7,1.37,23.0,2.81,96.77,-0.3,0.9,0.0,23.2,,100,6643,96.77,22.9
2019-07-02 08:00:00+00:00,7/2/2019 8:00,0.765,1.6019999999999999,0.8,22.62,22.18,10639.0,8391.0,0.2890000000000002,0.4629780000000003,0.0,0.0,inf,1.1689768499999995,0.4330231500000003,0.3378343096500001,0.12514369035000017,7/2/2019 3:00,0,0.0,0,0,7,1.14,2.01,23.0,2.81,96.75,-0.3,0.9,0.0,23.1,,100,6641,96.74,22.9
2019-07-02 08:15:00+00:00,7/2/2019 8:15,0.72,2.403,0.8,22.37,21.87,10639.0,8391.0,0.19400000000000017,0.46618200000000043,0.0,0.0,inf,2.1123201,0.29067990000000027,0.40979009940000033,0.0563919006000001,7/2/2019 3:15,0,0.0,0,0,25,1.61,2.12,22.8,2.77,96.73,-0.3,0.8,0.0,23.0,,100,6638,96.73,22.7
2019-07-02 08:30:00+00:00,7/2/2019 8:30,0.765,2.403,1.2,22.25,21.62,10639.0,8391.0,0.21499999999999997,0.5166449999999999,0.0,0.0,inf,2.08085475,0.32214525,0.4473837712499999,0.06926122875000001,7/2/2019 3:30,0,0.0,0,0,1,1.42,1.82,22.6,2.74,96.72,-0.3,0.9,0.0,22.7,,100,6638,96.72,22.4
2019-07-02 08:45:00+00:00,7/2/2019 8:45,0.765,2.403,1.2,22.31,21.62,10639.0,8391.0,0.22699999999999976,0.5454809999999994,0.0,0.0,inf,2.0628745500000005,0.34012544999999966,0.4682725228499996,0.07720847714999984,7/2/2019 3:45,0,0.0,0,0,14,1.31,2.05,22.5,2.73,96.75,-0.3,0.9,0.0,22.5,,100,6637,96.75,22.3
2019-07-02 09:00:00+00:00,7/2/2019 9:00,0.765,1.6019999999999999,0.8,22.31,21.62,10639.0,8391.0,0.22699999999999976,0.3636539999999996,0.0,0.0,inf,1.2618745500000002,0.34012544999999966,0.28644552284999975,0.07720847714999984,7/2/2019 4:00,0,0.0,0,0,16,1.37,2.03,22.6,2.74,96.77,-0.3,0.9,0.0,22.6,,100,6637,96.76,22.3
2019-07-02 09:15:00+00:00,7/2/2019 9:15,0.765,1.6019999999999999,0.8,22.25,21.5,10639.0,8391.0,0.21499999999999997,0.3444299999999999,0.0,0.0,inf,1.27985475,0.32214525,0.27516877124999994,0.06926122874999996,7/2/2019 4:15,0,0.0,0,0,15,1.23,1.82,22.6,2.73,96.75,-0.3,0.9,0.0,22.5,0.0,100,6638,96.75,22.2
2019-07-02 09:30:00+00:00,7/2/2019 9:30,0.81,0.8009999999999999,0.8,22.06,21.25,10639.0,8391.0,0.22199999999999975,0.17782199999999979,0.0,0.0,inf,0.4683663000000003,0.33263369999999964,0.10397731859999995,0.07384468139999983,7/2/2019 4:30,0,0.0,0,0,13,1.5,2.25,22.4,2.7,96.74,-0.3,0.9,0.0,22.4,,100,6636,96.74,22.0
2019-07-02 09:45:00+00:00,7/2/2019 9:45,0.765,1.6019999999999999,0.8,22.06,21.18,10639.0,8391.0,0.1769999999999997,0.28355399999999953,0.0,0.0,inf,1.3367920500000003,0.2652079499999996,0.23661219284999968,0.04694180714999985,7/2/2019 4:45,0,0.0,0,0,19,1.6,2.46,22.3,2.69,96.74,-0.3,0.8,0.0,22.3,,100,6634,96.73,21.9
2019-07-02 10:00:00+00:00,7/2/2019 10:00,0.765,1.6019999999999999,1.2,22.25,21.18,10639.0,8391.0,0.21499999999999997,0.3444299999999999,0.0,0.0,inf,1.27985475,0.32214525,0.27516877124999994,0.06926122874999996,7/2/2019 5:00,0,0.0,0,0,28,1.94,2.8,22.3,2.68,96.73,-0.3,0.9,0.0,22.2,0.0,100,6635,96.72,21.9
2019-07-02 10:15:00+00:00,7/2/2019 10:15,0.81,1.6019999999999999,0.8,22.18,21.18,10639.0,8391.0,0.246,0.39409199999999994,0.0,0.0,inf,1.2334058999999997,0.36859410000000004,0.30341785139999994,0.0906741486,7/2/2019 5:15,0,0.0,0,0,24,1.2,2.39,22.3,2.68,96.75,-0.3,0.8,0.0,22.3,0.0,100,6636,96.74,21.9
2019-07-02 10:30:00+00:00,7/2/2019 10:30,0.81,1.6019999999999999,0.4,22.06,21.12,10639.0,8391.0,0.22199999999999975,0.35564399999999957,0.0,0.0,inf,1.2693663000000002,0.33263369999999964,0.28179931859999974,0.07384468139999983,7/2/2019 5:30,0,0.0,0,0,351,1.53,2.87,22.2,2.68,96.76,-0.4,0.9,0.0,22.2,0.0,100,6635,96.74,21.8
2019-07-02 10:45:00+00:00,7/2/2019 10:45,0.81,2.403,0.8,22.06,21.25,10639.0,8391.0,0.22199999999999975,0.5334659999999994,0.0,0.0,inf,2.0703663000000003,0.33263369999999964,0.45962131859999955,0.07384468139999989,7/2/2019 5:45,0,0.0,0,0,7,1.1,1.56,22.3,2.69,96.79,-0.3,0.9,0.0,22.2,,100,6632,96.77,21.8
2019-07-02 11:00:00+00:00,7/2/2019 11:00,0.81,15.219000000000001,1.2,22.12,21.25,10639.0,8391.0,0.2340000000000002,3.5612460000000032,0.0,0.0,inf,14.8683861,0.3506139000000003,3.4792023474000033,0.0820436525999999,7/2/2019 6:00,0,0.0,0,0,12,1.56,2.34,22.4,2.7,96.8,-0.3,0.9,0.0,22.3,,100,6632,96.79,21.9
2019-07-02 11:15:00+00:00,7/2/2019 11:15,0.765,20.826,0.8,22.06,21.18,10639.0,8391.0,0.1769999999999997,3.686201999999994,0.0,0.0,inf,20.56079205,0.2652079499999996,3.639260192849994,0.04694180715000007,7/2/2019 6:15,0,0.017,0,0,10,1.31,1.88,22.4,2.7,96.82,-0.4,0.9,1.0,22.3,,100,6630,96.8,21.9
2019-07-02 11:30:00+00:00,7/2/2019 11:30,0.81,157.797,10.4,22.0,21.12,10639.0,8391.0,0.20999999999999996,33.13737,0.0,0.0,inf,157.4823465,0.3146535,33.071292764999995,0.06607723500000162,7/2/2019 6:30,6,0.0,0,0,21,1.57,1.96,22.3,2.69,96.83,-0.3,0.9,0.0,22.3,0.0,100,6630,96.82,21.8
2019-07-02 11:45:00+00:00,7/2/2019 11:45,0.765,166.608,27.6,22.31,21.25,10639.0,8391.0,0.22699999999999976,37.82001599999996,0.0,0.0,inf,166.26787455000002,0.34012544999999966,37.742807522849965,0.07720847714999479,7/2/2019 6:45,20,0.0,0,0,20,1.54,1.86,22.4,2.71,96.84,-0.4,0.9,0.0,22.3,,100,6629,96.83,21.9
2019-07-02 12:00:00+00:00,7/2/2019 12:00,0.765,171.41400000000002,53.6,22.5,21.43,10639.0,8391.0,0.265,45.424710000000005,0.0,0.0,inf,171.01693725,0.39706275,45.31948837125,0.10522162875000163,7/2/2019 7:00,45,0.0,0,0,13,1.28,1.83,22.4,2.71,96.85,-0.3,0.9,0.0,22.4,0.0,100,6633,96.84,22.0
2019-07-02 12:15:00+00:00,7/2/2019 12:15,0.765,176.22,80.4,23.37,21.87,10640.0,8391.0,0.43900000000000017,77.36058000000003,0.0,0.0,inf,175.56222435,0.6577756500000003,77.07181648965003,0.2887635103499946,7/2/2019 7:15,77,0.0,0,0,22,1.0,1.8,22.6,2.74,96.85,-0.3,0.9,0.0,22.7,0.0,100,6633,96.85,22.2
2019-07-02 12:30:00+00:00,7/2/2019 12:30,1.62,161.80200000000002,173.2,24.56,22.31,10640.0,8391.0,1.5319999999999998,247.880664,0.0,0.0,inf,159.50652780000001,2.2954722,244.36400058959998,3.516663410400014,7/2/2019 7:30,148,0.0,0,0,32,0.98,1.57,22.8,2.77,96.85,-0.3,0.9,0.0,23.2,0.0,100,6638,96.86,22.5
2019-07-02 12:45:00+00:00,7/2/2019 12:45,2.475,158.59799999999998,247.2,26.0,23.25,10695.0,8391.0,2.6750000000000003,424.24965,5.0,0.0,84.84993,154.58991375,4.008086250000001,413.52801928125,10.721630718749964,7/2/2019 7:45,236,0.0,0,0,16,0.94,1.91,23.1,2.82,96.83,-0.3,0.9,0.0,24.2,0.0,100,6645,96.84,23.2
2019-07-02 13:00:00+00:00,7/2/2019 13:00,2.7,156.996,278.0,26.06,24.43,10776.0,8399.0,2.912,457.172352,6.0,0.0,76.195392,152.6328048,4.3631952,444.4667275776,12.705624422399978,7/2/2019 8:00,301,0.0,0,0,6,1.23,2.05,23.6,2.91,96.82,-0.3,0.9,0.0,25.3,,100,6655,96.83,24.1
2019-07-02 13:15:00+00:00,7/2/2019 13:15,,,,,,10862.947368421053,,,,5.789473684211771,,,,,,,7/2/2019 8:15,313,0.0,0,0,347,1.66,2.37,24.1,3.0,96.83,-0.3,0.9,0.0,26.4,,100,6663,96.84,25.2
2019-07-02 13:30:00+00:00,7/2/2019 13:30,2.79,156.996,320.8,26.06,26.0,10958.0,8415.0,3.002,471.301992,14.0,6.0,33.664428,152.4979533,4.4980467,457.7988558066,13.503136193399996,7/2/2019 8:30,367,0.0,0,0,307,1.75,2.8,24.1,3.01,96.84,-0.3,1.0,0.0,27.1,,100,6675,96.85,26.2
2019-07-02 13:45:00+00:00,7/2/2019 13:45,3.24,153.792,385.6,26.5,26.31,11058.0,8460.0,3.54,544.42368,7.0,3.0,77.77481142857143,148.487841,5.304159,525.64695714,18.77672285999995,7/2/2019 8:45,392,0.0,0,0,309,2.18,2.91,24.4,3.04,96.86,-0.3,0.9,0.0,27.6,0.0,100,6685,96.88,27.1
2019-07-02 14:00:00+00:00,7/2/2019 14:00,4.365,156.195,517.2,26.81,26.81,11172.0,8509.0,4.727,738.333765,9.0,4.0,82.03708499999999,149.11229955,7.082700450000001,704.85383997285,33.47992502714999,7/2/2019 9:00,497,0.0,0,0,301,2.06,2.62,24.5,3.07,96.86,-0.4,1.0,0.0,28.5,0.0,100,6695,96.89,28.3
2019-07-02 14:15:00+00:00,7/2/2019 14:15,2.52,152.19,290.4,25.93,26.5,11255.0,8560.0,2.706,411.82614,6.0,3.0,68.63769,148.1354649,4.0545351,400.85456801939995,10.97157198060006,7/2/2019 9:15,279,0.0,0,0,297,1.84,2.64,24.6,3.09,96.89,-0.4,1.0,0.0,28.1,0.0,100,6695,96.9,28.9
2019-07-02 14:30:00+00:00,7/2/2019 14:30,2.43,152.19,281.2,26.37,26.43,11343.0,8613.0,2.704,411.52176000000003,6.0,4.0,68.58696,148.1384616,4.0515384,400.5664001664,10.955359833600028,7/2/2019 9:30,297,0.0,0,0,298,1.52,2.5,24.4,3.05,96.91,-0.4,0.9,0.0,27.1,0.0,100,6695,96.92,28.4
2019-07-02 14:45:00+00:00,7/2/2019 14:45,2.97,148.986,343.2,26.87,26.93,11435.0,8666.0,3.3440000000000003,498.209184,6.0,4.0,83.034864,143.9755176,5.010482400000001,481.45413085440003,16.75505314559996,7/2/2019 9:45,324,0.0,0,0,307,1.2,1.74,24.4,3.07,96.91,-0.3,0.9,0.0,26.9,,100,6695,96.92,28.1
2019-07-02 15:00:00+00:00,7/2/2019 15:00,3.06,146.583,352.4,27.18,28.0,11555.0,8720.0,3.496,512.454168,7.0,4.0,73.20773828571429,141.3447684,5.238231600000001,494.14131032639995,18.312857673600035,7/2/2019 10:00,519,0.0,0,0,309,1.07,1.89,25.0,3.15,96.91,-0.4,1.0,0.0,27.8,0.0,100,6703,96.92,28.6
2019-07-02 15:15:00+00:00,7/2/2019 15:15,2.475,142.578,294.4,28.0,29.37,11690.0,8775.0,3.075,438.42735000000005,6.0,3.0,73.07122500000001,137.97057375,4.6074262500000005,424.25951428125,14.167835718750041,7/2/2019 10:15,696,0.0,0,0,317,1.05,2.03,25.5,3.29,96.93,-0.4,0.9,0.0,29.7,,100,6716,96.94,30.3
2019-07-02 15:30:00+00:00,7/2/2019 15:30,7.02,144.18,726.4,29.18,29.18,11832.0,8832.0,7.856,1132.6780800000001,10.0,4.0,113.26780800000002,132.4089624,11.7710376,1040.2048086144,92.47327138560013,7/2/2019 10:30,836,0.0,0,0,284,1.3,2.64,25.9,3.32,96.93,-0.4,1.0,0.0,30.5,0.0,100,6726,96.94,31.5
2019-07-02 15:45:00+00:00,7/2/2019 15:45,7.29,148.185,724.8,29.68,29.75,11966.0,8889.0,8.225999999999999,1218.9698099999998,11.0,4.0,110.81543727272725,135.8595729,12.325427099999999,1117.5808466753997,101.38896332460013,7/2/2019 10:45,793,0.0,0,0,289,1.26,2.01,26.6,3.48,96.91,-0.4,1.0,0.0,31.2,0.0,100,6733,96.92,32.7
2019-07-02 16:00:00+00:00,7/2/2019 16:00,2.34,141.77700000000002,312.8,28.62,30.0,12103.0,8948.0,3.064,434.40472800000003,5.0,4.0,86.8809456,137.1860556,4.590944400000001,420.33807435840004,14.066653641599999,7/2/2019 11:00,710,0.0,0,0,289,1.53,3.25,27.3,3.6,96.92,-0.4,1.0,0.0,32.0,0.0,100,6739,96.92,33.8
2019-07-02 16:15:00+00:00,7/2/2019 16:15,6.795,126.55799999999999,728.4,29.81,29.93,12237.0,9008.0,7.757,981.7104059999999,10.0,4.0,98.1710406,114.93529905,11.62270095,891.55311473085,90.15729126914994,7/2/2019 11:15,768,0.0,0,0,270,1.13,2.84,26.9,3.42,96.91,-0.4,1.0,0.0,31.6,0.0,100,6742,96.92,33.7
2019-07-02 16:30:00+00:00,7/2/2019 16:30,2.61,138.57299999999998,356.8,28.31,30.56,12381.0,9070.0,3.272,453.4108559999999,6.0,4.0,75.56847599999999,133.6703988,4.9026012,437.3695448735999,16.04131112639999,7/2/2019 11:30,824,0.0,0,0,281,1.24,3.23,27.3,3.49,96.91,-0.4,1.0,0.0,32.2,0.0,100,6744,96.91,34.5
2019-07-02 16:45:00+00:00,7/2/2019 16:45,2.925,141.77700000000002,414.8,28.81,30.81,12505.0,9133.0,3.6869999999999994,522.731799,6.0,4.0,87.1219665,136.25258355000003,5.5244164499999995,502.36327554885,20.368523451149997,7/2/2019 11:45,799,0.0,0,0,305,0.84,2.23,27.3,3.4,96.92,-0.4,1.0,0.0,32.1,0.0,100,6751,96.93,34.7
2019-07-02 17:00:00+00:00,7/2/2019 17:00,7.92,136.17,724.0,31.5,31.31,12656.0,9198.0,9.22,1255.4874,11.0,4.0,114.13521818181817,122.35521299999999,13.814787,1128.11506386,127.37233614000002,7/2/2019 12:00,993,0.0,0,0,298,0.69,2.81,27.6,3.39,96.91,-0.4,1.0,0.0,32.4,0.0,100,6754,96.92,35.1
2019-07-02 17:15:00+00:00,7/2/2019 17:15,7.335,138.57299999999998,724.8,30.87,31.75,12797.0,9266.0,8.509,1179.1176569999998,10.0,5.0,117.91176569999998,125.82353984999997,12.74946015,1070.6325005836497,108.48515641635004,7/2/2019 12:15,863,0.0,0,0,290,0.78,1.85,28.4,3.45,96.9,-0.4,1.0,0.0,32.7,0.0,100,6752,96.91,35.8
2019-07-02 17:30:00+00:00,7/2/2019 17:30,1.98,137.77200000000002,302.4,29.43,32.12,12934.0,9337.0,2.866,394.85455200000007,6.0,5.0,65.809092,133.47772890000002,4.2942711000000005,382.54717102740005,12.307380972600015,7/2/2019 12:30,802,0.0,0,0,288,0.66,1.74,28.5,3.4,96.89,-0.4,1.0,0.0,32.8,0.0,100,6753,96.91,36.1
2019-07-02 17:45:00+00:00,7/2/2019 17:45,2.25,146.583,323.6,28.31,30.12,13003.0,9408.0,2.912,426.849696,5.0,5.0,85.3699392,142.2198048,4.3631952,414.14407157759996,12.705624422400035,7/2/2019 12:45,227,0.0,0,0,273,0.57,1.85,27.3,3.32,96.89,-0.4,1.0,0.0,31.7,0.0,100,6743,96.9,34.6
2019-07-02 18:00:00+00:00,7/2/2019 18:00,1.305,146.583,158.8,26.87,29.18,13066.0,9479.0,1.6790000000000003,246.11285700000005,3.0,5.0,82.03761900000002,144.06727035,2.5157296500000004,241.88894691765003,4.223910082350017,7/2/2019 13:00,190,1.43,0,0,323,0.75,2.06,26.9,3.26,96.89,-0.3,1.0,24.5,30.2,0.0,100,6736,96.9,32.2
2019-07-02 18:15:00+00:00,7/2/2019 18:15,3.735,148.986,434.8,28.31,28.62,13144.0,9549.0,4.396999999999999,655.0914419999999,8.0,4.0,81.88643024999999,142.39775505,6.588244949999999,626.12292895485,28.96851304514996,7/2/2019 13:15,288,0.289,0,0,308,0.75,1.31,26.3,3.3,96.85,-0.4,1.0,8.2,29.1,0.0,100,6728,96.88,29.8
2019-07-02 18:30:00+00:00,7/2/2019 18:30,4.68,143.379,563.6,29.0,30.62,13291.0,9620.0,5.4799999999999995,785.7169199999998,8.0,5.0,98.21461499999998,135.16804199999999,8.210958,740.7208701599999,44.996049839999955,7/2/2019 13:30,960,0.017,0,0,286,1.15,2.27,27.1,3.43,96.83,-0.4,0.9,1.0,29.2,0.0,100,6735,96.87,29.5
2019-07-02 18:45:00+00:00,7/2/2019 18:45,1.845,146.583,245.6,27.25,29.68,13393.0,9691.0,2.295,336.407985,5.0,,67.281597,143.14428675,3.43871325,328.51613809124996,7.89184690875004,7/2/2019 13:45,431,0.0,0,0,309,1.57,3.05,26.8,3.36,96.84,-0.4,1.0,0.0,29.8,0.0,100,6733,96.85,29.8
2019-07-02 19:00:00+00:00,7/2/2019 19:00,3.285,142.578,421.2,29.75,30.12,13504.0,9762.0,4.235,603.8178300000001,7.0,5.0,86.25969,136.23248775,6.3455122500000005,576.94458562125,26.873244378750087,7/2/2019 14:00,563,0.0,0,0,297,0.86,1.67,27.0,3.36,96.8,-0.4,1.0,0.0,29.5,0.0,100,6735,96.81,29.4
2019-07-02 19:15:00+00:00,7/2/2019 19:15,2.925,138.57299999999998,379.2,28.5,30.87,13635.0,9833.0,3.625,502.3271249999999,7.0,5.0,71.76101785714285,133.14148124999997,5.43151875,482.63786953124986,19.689255468750048,7/2/2019 14:15,694,0.0,0,0,309,1.43,2.9,27.6,3.39,96.79,-0.4,1.0,0.0,30.3,0.0,100,6736,96.8,30.4
2019-07-02 19:30:00+00:00,7/2/2019 19:30,0.0,164.205,63.2,26.68,29.12,13676.0,9903.0,0.33599999999999997,55.17288,0.0,4.0,inf,163.70155440000002,0.5034455999999999,55.0037222784,0.1691577216000013,7/2/2019 14:30,127,1.021,1,17,320,0.8,2.28,27.3,3.3,96.78,-0.3,1.0,38.8,29.8,0.0,100,6732,96.79,29.8
2019-07-02 19:45:00+00:00,7/2/2019 19:45,1.35,148.185,144.4,25.43,26.93,13679.0,9973.0,1.436,212.79366,1.0,4.0,212.79366,146.0333694,2.1516306,209.70391845839998,3.089741541600006,7/2/2019 14:45,96,4.234,1,14,317,1.11,1.9,25.7,3.25,96.75,-0.3,1.0,60.2,28.4,0.0,100,6725,96.77,28.1
2019-07-02 20:00:00+00:00,7/2/2019 20:00,2.61,151.389,281.2,26.0,26.81,13750.0,10042.0,2.81,425.40309,6.0,4.0,70.900515,147.1786365,4.210363500000001,413.571968565,11.831121435,7/2/2019 15:00,221,0.017,0,0,317,1.37,2.58,25.0,3.16,96.71,-0.3,1.0,1.0,27.0,0.0,100,6723,96.73,26.7
2019-07-02 20:15:00+00:00,7/2/2019 20:15,1.305,143.379,132.8,26.37,27.37,13839.0,10111.0,1.5790000000000002,226.395441,3.0,4.0,75.465147,141.01310535,2.3658946500000004,222.65969334765,3.7357476523499997,7/2/2019 15:15,289,0.0,0,0,297,1.01,1.9,25.0,3.17,96.71,-0.3,0.9,0.0,26.6,,100,6725,96.72,26.3
2019-07-02 20:30:00+00:00,7/2/2019 20:30,0.45,169.011,102.4,25.62,26.81,13848.0,10173.0,0.5740000000000002,97.01231400000003,0.0,4.0,inf,168.1509471,0.8600529000000003,96.51864363540003,0.4936703646000069,7/2/2019 15:30,78,0.0,0,0,308,0.55,1.51,25.3,3.22,96.71,-0.3,1.0,0.0,26.4,0.0,100,6702,96.72,26.2
2019-07-02 20:45:00+00:00,7/2/2019 20:45,1.35,147.384,138.0,25.81,26.43,13862.0,10249.0,1.5119999999999998,222.84460799999994,4.0,5.0,55.711151999999984,145.11849479999998,2.2655051999999998,219.41916413759995,3.4254438623999874,7/2/2019 15:45,126,0.0,0,0,310,0.78,1.54,25.2,3.19,96.7,-0.3,0.9,0.0,26.2,0.0,100,6707,96.71,26.0
2019-07-02 21:00:00+00:00,7/2/2019 21:00,1.71,148.185,168.4,25.43,25.93,13880.0,10321.0,1.7959999999999998,266.14025999999996,4.0,5.0,66.53506499999999,145.4939634,2.6910366,261.3071582664,4.83310173359996,7/2/2019 16:00,104,0.0,0,0,298,1.0,2.53,24.9,3.15,96.71,-0.4,0.9,0.0,26.1,,100,6705,96.73,25.8
2019-07-02 21:15:00+00:00,7/2/2019 21:15,1.845,146.583,212.8,26.68,28.18,13987.0,10388.0,2.181,319.697523,5.0,4.0,63.9395046,143.31509865,3.2679013500000003,312.57023015565005,7.127292844349938,7/2/2019 16:15,453,0.0,0,0,300,1.14,2.71,25.1,3.2,96.7,-0.3,0.9,0.0,26.4,,100,6693,96.71,26.0
2019-07-02 21:30:00+00:00,7/2/2019 21:30,1.8,143.379,215.6,26.31,27.87,14081.0,10456.0,2.062,295.647498,5.0,5.0,59.129499599999995,140.28940229999998,3.0895977,289.27674754259994,6.3707504574000495,7/2/2019 16:30,331,0.0,0,0,307,1.49,2.84,25.2,3.19,96.67,-0.3,0.9,0.0,27.1,0.0,100,6695,96.69,26.8
2019-07-02 21:45:00+00:00,7/2/2019 21:45,1.35,144.18,151.6,26.06,27.37,14151.0,10487.0,1.5619999999999998,225.20916,4.0,4.0,56.30229,141.8395773,2.3404227,221.55341974259997,3.6557402574000264,7/2/2019 16:45,208,0.0,0,0,296,0.93,2.16,25.2,3.2,96.7,-0.8,0.7,0.0,27.1,,100,6696,96.72,26.5
2019-07-02 22:00:00+00:00,7/2/2019 22:00,0.99,146.583,85.2,25.5,26.43,14185.0,10556.0,1.09,159.77547,2.0,5.0,79.887735,144.94979849999999,1.6332015000000002,157.99528036499999,1.7801896350000277,7/2/2019 17:00,98,0.102,2,26,316,1.05,2.18,25.2,3.19,96.72,-0.3,0.9,2.0,26.7,0.0,100,6695,96.74,26.2
2019-07-02 22:15:00+00:00,7/2/2019 22:15,0.315,165.80700000000002,45.2,25.12,25.75,14194.0,10623.0,0.3390000000000002,56.20857300000004,0.0,5.0,inf,165.29905935000002,0.5079406500000003,56.03638111965004,0.17219188034999888,7/2/2019 17:15,63,0.391,4,6,321,1.22,2.03,25.0,3.17,96.71,-0.3,1.0,6.1,26.1,0.0,100,6695,96.73,25.6
2019-07-02 22:30:00+00:00,7/2/2019 22:30,0.45,162.60299999999998,41.6,25.25,25.5,14194.0,10688.0,0.5,81.30149999999999,0.0,5.0,inf,161.85382499999997,0.749175,80.92691249999999,0.37458750000000407,7/2/2019 17:30,40,0.11900000000000001,2,9,328,0.92,1.9,25.0,3.16,96.71,-0.3,0.9,3.1,25.6,0.0,100,6690,96.72,25.2
2019-07-02 22:45:00+00:00,7/2/2019 22:45,0.45,151.389,12.0,25.0,25.18,14194.0,10751.0,0.45,68.12505,0.0,4.0,inf,150.7147425,0.6742575000000001,67.821634125,0.3034158749999989,7/2/2019 17:45,33,0.0,2,8,321,1.01,1.95,25.0,3.16,96.71,-0.3,0.9,0.0,25.4,0.0,100,6689,96.73,25.0
2019-07-02 23:00:00+00:00,7/2/2019 23:00,0.495,138.57299999999998,4.8,24.12,24.62,14194.0,10814.0,0.3190000000000002,44.20478700000002,0.0,4.0,inf,138.09502634999998,0.4779736500000003,44.05231340565002,0.15247359434999908,7/2/2019 18:00,6,0.426,1,10,315,1.1,2.58,24.7,3.1,96.74,-0.3,0.9,6.1,25.1,0.0,100,6688,96.75,24.8
2019-07-02 23:15:00+00:00,7/2/2019 23:15,,,,,,14194.0,,,,0.0,,,,,,,7/2/2019 18:15,4,1.515,0,0,320,1.01,2.01,24.1,3.0,96.76,-0.3,0.9,16.3,24.7,0.0,100,6684,96.77,24.3
2019-07-02 23:30:00+00:00,7/2/2019 23:30,,,,,,14194.0,,,,0.0,,,,,,,7/2/2019 18:30,1,2.311,2,23,327,1.0,2.12,23.8,2.96,96.77,-0.3,1.0,15.3,24.2,,100,6684,96.78,24.0
2019-07-02 23:45:00+00:00,7/2/2019 23:45,0.495,16.02,1.2,23.62,23.56,14194.0,10999.0,0.2190000000000002,3.508380000000003,0.0,4.0,inf,15.69186135,0.3281386500000003,3.436517635650003,0.07186236434999982,7/2/2019 18:45,1,0.17,2,14,350,1.05,1.88,23.7,2.93,96.77,-0.3,0.9,2.0,23.9,,100,6681,96.79,23.7
2019-07-03 00:00:00+00:00,7/3/2019 0:00,0.54,9.612,1.2,23.62,23.5,14194.0,11066.0,0.26400000000000023,2.5375680000000025,0.0,5.0,inf,9.2164356,0.39556440000000037,2.4331389984000023,0.10442900160000024,7/2/2019 19:00,0,0.17,5,12,17,0.73,1.48,23.7,2.92,96.77,-0.3,0.9,3.1,23.7,0.0,100,6678,96.79,23.5
2019-07-03 00:15:00+00:00,7/3/2019 0:15,0.54,0.0,1.2,23.62,23.31,14194.0,11127.0,0.26400000000000023,0.0,0.0,4.0,,-0.39556440000000037,0.39556440000000037,-0.1044290016000002,0.1044290016000002,7/2/2019 19:15,0,0.11900000000000001,2,10,305,0.35,1.18,23.6,2.91,96.81,-0.3,0.9,3.1,23.6,0.0,100,6679,96.83,23.3
2019-07-03 00:30:00+00:00,7/3/2019 0:30,0.585,0.0,1.2,23.37,23.25,14194.0,11189.0,0.2590000000000001,0.0,0.0,4.0,,-0.3880726500000002,0.3880726500000002,-0.1005108163500001,0.1005108163500001,7/2/2019 19:30,0,0.0,0,0,344,0.38,0.78,23.5,2.89,96.81,-0.3,0.9,0.0,23.6,,100,6679,96.83,23.3
2019-07-03 00:45:00+00:00,7/3/2019 0:45,0.585,0.0,1.2,23.06,23.0,14194.0,11249.0,0.19699999999999968,0.0,0.0,4.0,,-0.29517494999999955,0.29517494999999955,-0.058149465149999816,0.058149465149999816,7/2/2019 19:45,0,0.017,1,31,23,1.28,2.65,23.3,2.85,96.81,-0.3,0.9,1.0,23.5,0.0,100,6679,96.82,23.2
2019-07-03 01:00:00+00:00,7/3/2019 1:00,0.72,0.0,1.2,23.37,22.75,14194.0,11309.0,0.39400000000000013,0.0,0.0,4.0,,-0.5903499000000002,0.5903499000000002,-0.23259786060000015,0.23259786060000015,7/2/2019 20:00,0,0.017,0,0,24,1.73,3.0,23.5,2.89,96.79,-0.3,0.9,1.0,23.3,0.0,100,6677,96.8,23.0
